Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
PIGV,17.584850902463344,0.0,0.0,4.329459400860865,0.06301799170740689,6.094076967047592
ARID1A,13.820201448603813,27.8256673021554,21.415595107013065,28.44766328860055,23.27455929837515,15.367766565413898
LOC101928728,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376888,0.0,0.0,0.0,0.0,0.0,0.0
MIR1976,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KA1,6.9993182477017415,9.572050617830621,4.405054627899291,1.4329101503226673,0.46580419384616073,3.740580492295193
HMGN2,15.041782695954742,13.769694202147319,63.05410258215148,17.74686834673655,12.767624348337884,42.16675778610584
LOC101928324,0.0,0.0,0.0,0.0,0.0,0.0
DHDDS,0.15223083512803517,16.77301342243549,21.01158541358369,15.297737528120257,0.37296914405370857,18.440536492109675
LIN28A,0.0,0.0,0.0,0.0,0.0,0.0
ZNF683,0.0,0.0,0.0,0.0,0.0,0.0
AIM1L,0.0,0.0,0.0,0.0,0.0,0.0
CD52,0.0,0.0,0.0,0.0,0.0,0.0
UBXN11,0.3423724380775309,0.235769312706773,4.844567961268522,11.888205759171017,0.53924179197506,13.72281861229346
SH3BGRL3,106.09123909454296,112.16106554051932,40.748796514248795,86.9971847267021,43.59008178860637,25.841072556234092
CEP85,6.474779342734118,10.452971569068273,4.726203275255649,4.939916426070299,4.007112361965541,0.1374936178175631
LOC101928303,0.0,0.0,0.0,3.18838016132403,3.2821383528871615,6.682002759786876
CATSPER4,0.0,0.0,0.0,0.0,0.0,0.0
CNKSR1,0.0,1.1356389366798147,0.0,1.1097358303975542,0.0,1.542315080609875
ZNF593,5.422539010271109,0.0,0.0,1.7171631764125224,10.717592258727333,9.71654538001383
FAM110D,51.43584247538003,0.0,57.19922967946133,0.0,0.24438079461336926,0.24876360599013173
LOC105376886,0.0,0.0,0.0,0.0,0.0,0.0
PDIK1L,0.808793641264455,0.0,0.16616225351136601,7.086626304643671,2.986987400617945,4.143504264705578
TRIM63,0.0,0.0,0.0,0.0,0.08718078908960082,0.2662329603433713
LOC105376910,0.0,0.0,0.0,0.0,0.0,0.0
SLC30A2,0.0,0.0,0.0,0.0,0.0,0.0
EXTL1,0.4248340923705948,0.05319185713506465,0.057525357691571036,8.649237239797708,5.555724885206462,0.04128002346787464
LOC101928216,0.0,0.0,0.10346903349772586,0.5983503179540071,0.0,0.0
PAFAH2,5.164388394038339,0.05268701638572409,20.91143537634334,0.7001995834103176,4.297960247628655,11.571371134026736
LOC105376885,0.0,0.0,0.0,0.0,0.0,0.0
MIR3917,0.0,0.0,0.0,0.0,0.0,0.0
STMN1,98.37400000068676,2.0343448747713784,22.954182817508126,119.75368230021286,30.29534841207579,29.786161342225398
PAQR7,3.0221753162624134,0.0,0.7859672349788035,2.065983718875547,4.533306706676998,0.0
AUNIP,0.0,0.0,0.0,0.0,0.0,0.0
LOC646471,0.0,0.0,0.0,0.0,0.0,0.0
MTFR1L,18.96740457407798,5.082334747486827,22.315338256969582,26.302109224657094,45.1015282223535,0.23665152030521894
SEPN1,33.61114167145342,77.64125114652045,45.55052229044588,12.518325679050918,30.90740096749389,5.032122528373786
MAN1C1,4.640671957704353,0.04318546816906239,12.89023658688748,9.554179331052248,0.19754402280274472,26.44292037945102
LDLRAP1,0.6037165474805286,19.440783094574563,4.795837504004822,1.5785987690177818,1.9922838260164637,3.748753423126374
TMEM57,4.903656855045926,0.5924254377012294,4.548898234028204,15.098041654321037,4.2004097480162566,15.217961249100895
RHCE,0.06551493273888476,0.0,0.0,0.0,0.0,0.0
TMEM50A,88.3738700672938,12.87984222786831,134.31683517950552,54.51562985858415,31.492262262685095,13.136967106841576
RHD,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376882,0.0,0.0,0.0,0.0,0.0,0.0
RSRP1,8.039751257437679,5.0550162143798225,2.0082286211549327,9.489629235763282,8.153435093490845,24.89898502382939
SYF2,31.43776630338251,15.257472078800266,78.19149621010642,21.276202562172397,26.722359145370728,33.601985563202774
LOC105376879,0.0,0.0,0.0,0.0,0.0,0.0
MIR4425,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376878,0.0,0.0,0.0,0.0,0.0,0.0
LOC107984932,0.0,0.0,0.0,0.0,0.0,0.0
MIR6731,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,0.1385809126189967,0.0,9.959404845927128,0.0,0.0,0.0
LOC105376876,0.0,0.0,0.0,0.0,0.0,0.0
CLIC4,106.39335475378174,121.68780572687302,223.04955362962,32.94443777425812,48.00346485368241,82.38114821428815
SRRM1,20.098577855509987,22.88786027203537,37.79834623135444,26.72967370495733,25.610707633952703,12.70952179614668
NCMAP,0.0,0.0,0.0,0.0,0.0,0.0
LOC100506985,0.0,0.0,0.0,0.0,0.0,0.0
RCAN3,0.8779649649710941,0.0,0.0,1.3234057589302055,1.0447883872678498,0.8758449335652557
RCAN3AS,0.0,0.0,0.0,0.0,0.0,0.0
NIPAL3,14.188807617089862,19.849536365997213,11.881548441417516,18.139750925245387,26.207092208434887,21.661709217888834
STPG1,4.7403817921310605,0.8749906595576796,0.0,2.788722209012081,2.4630674962189563,6.738210234670148
GRHL3,0.0,0.0,0.0,0.0,4.718365679781774,0.0
LOC105376871,0.0,0.0,0.0,0.0,0.0,0.0
LOC284632,0.09607200591774702,0.0,0.0,0.0,0.0,0.0
IFNLR1,0.0,0.0,0.052050530545752545,0.03762532910681232,0.0,0.0
LOC107985738,0.0,0.0,0.0,0.0,0.0,0.0
IL22RA1,0.0,0.0,1.138227959150157,0.0,0.0,0.0
LOC105376864,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985737,0.0,0.0,0.0,0.0,0.0,0.0
MYOM3,0.0,0.0,0.0,0.0,0.0,0.0
LOC107984931,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376863,0.0,0.0,0.0,0.0,0.0,0.0
LOC105378615,0.0,0.0,0.0,0.0,0.0,0.0
SRSF10,13.695551813722997,3.8191679494057538,7.939378831811516,7.248481085811386,8.476226434988098,24.089920130249716
PNRC2,68.67854704473488,36.97914861609657,107.8726508297556,45.11254474650358,24.705437892415937,10.950554113884323
MIR378F,0.0,0.0,0.0,0.0,0.0,0.0
LOC107984929,0.0,0.0,0.0,0.0,0.0,0.0
CNR2,0.0,0.0,0.0,0.0,0.0,0.0
FUCA1,0.5659319439143551,0.09742999918796046,14.85682425021016,4.341470712952984,2.748333515488366,1.134171526313205
LOC105376861,0.0,0.0,0.0,0.0,0.0,0.0
HMGCL,0.9926245686053787,16.861024803500044,39.426334704431966,0.9499927622739925,10.770080467083973,0.0
GALE,0.0,0.0,0.0,3.6997565273490896,5.111478170217845,0.10202253378066757
LYPLA2,4.562030171682599,5.2733483575186915,15.167457655012297,0.8771178007215088,0.25661667270838867,1.3060946331957763
LOC105376860,0.0,0.0,0.0,0.0,0.0,0.0
PITHD1,9.621889776403311,0.0,0.0,52.269515460160406,3.6738479012653484,41.72142958811312
TCEB3-AS1,0.0,0.0,6.33585563239119,0.1761517944806942,0.17178797554925035,0.0
TCEB3,2.260364585114737,19.46940342664403,16.619998710019196,13.713682693113642,15.483646776978395,12.11820477717495
RPL11,426.3087674076047,404.52659047701525,747.0544186716271,232.21029710151873,177.70029988124503,119.29588207890797
MDS2,0.0,0.0,0.0,0.0,0.0,0.0
LOC107984928,0.0,0.0,0.0,0.0,0.0,0.0
ID3,176.0606740893608,80.82758132794906,386.74720478670315,8.630442721675593,0.4508914418774513,23.713857549228777
LOC105376859,0.0,0.0,0.0,0.6171882366538892,0.0,0.0
LOC101928163,0.0,0.0,0.0,0.0,0.0,0.0
E2F2,0.0,0.0,0.0,0.0,0.0,0.0
ASAP3,0.6477020695700928,0.7805519542339732,12.240072547705525,1.9177667175419286,8.161124806006475,10.903579702499211
TCEA3,0.45669250538410555,5.591004474145164,13.529042406588056,0.2731738844307189,2.237814864322252,19.03714208450146
ZNF436-AS1,0.061815588331879064,0.2554099072473512,21.268782928563734,6.123132157535959,6.750327365465419,0.0
ZNF436,13.336167448804796,28.819688517589356,23.15621494460136,18.523674826832746,11.759518552263765,33.627423986469914
HNRNPR,58.272723967331046,33.262702400835046,67.33080931243772,31.758203116432774,36.40062307444587,44.725303281126
LINC01355,3.4853533699137307,0.0,0.0,2.8824474213912965,6.735889210456907,0.0
HTR1D,0.06255693930305503,0.0,0.0,0.0,0.0,0.06686344541956979
LUZP1,18.58568649156053,30.855764529191855,35.39020855962682,27.209802531205607,9.910200698967724,12.718667993376782
MIR4419A,0.0,0.0,0.0,0.0,0.0,0.0
MIR3115,0.0,0.0,0.0,0.0,0.0,0.0
KDM1A,12.868022394082683,0.18988624614994828,39.35992600384145,19.099802657110644,17.613275565124745,3.2419847816677123
C1orf234,0.0,0.0,0.0,0.0,0.0,0.0
LACTBL1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4253,0.0,0.0,0.0,0.0,0.0,0.0
MIR4684,0.0,0.0,0.0,0.0,0.0,0.0
EPHB2,0.9795705895337667,0.5353695598023339,1.9685514303150977,1.9419631110977038,2.938740118285966,0.7644802662779323
C1QB,38.37374355668981,36.93443478823997,66.86666840724087,8.933265273313332,16.646068260657017,63.027595129710264
C1QC,27.547901545734497,0.0,3.992288803824093,14.429361099526886,10.944812413666764,9.708673327987658
C1QA,21.482155509028612,2.0021066226575153,35.605786423419616,8.869194723197353,8.988672833566058,126.71719029064532
MIR6127,0.0,0.0,0.0,0.0,0.0,0.0
EPHA8,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB40,8.411944582704743,10.600013827220982,13.985058657311107,7.779245986997442,4.30636379565204,3.973216476464704
LOC105376856,0.0,0.0,0.0,0.0,0.0,0.0
MIR4418,0.0,0.0,0.0,0.0,0.0,0.0
LOC107985377,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376850,0.0,0.0,0.08849462060961277,0.0,0.0,0.0
LOC105376845,0.0,0.0,0.0,0.0,0.0,0.0
WNT4,1.4462416164266407,1.601301139515972,5.786605792324608,0.3358544927067153,0.0,0.0
CDC42,57.504896402984684,37.39338663921291,146.7721850196589,58.88841029990857,45.329810174471476,62.96565623365305
LINC00339,0.0,0.0,0.0,4.402271935840289,0.1341629434404808,0.0
LOC101928043,0.0,0.0,0.0,0.0,0.0,0.0
CELA3A,0.0,0.0,0.0,0.0,0.0,0.0
CELA3B,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,1.572991505946358,7.307662668773235,41.57823804023251,0.40444489323181887,1.1832766671668777,2.73521413639507
LDLRAD2,0.0,0.0,0.0,0.0,0.0,0.0
